drive_id,title,parent_folder_id,drive_path,file_type,mime_type,size_bytes,modified_time,author,source_name,licence_status,reuse_decision,source_type,subject_category,original_source_url,drive_url,provenance_status,notes,signature,semantic_topics
1wfnD1K7M0dwZRuzfVr7O3pbDSpNz9si0,Knowledge Lecture 5.pdf,1luiewMefHuC14_LNeqSLTwJ1biibL8dh,Metaphysics/Knowledge Lecture/Knowledge Lecture 5.pdf,file,application/pdf,58469,2020-12-10T12:57:09.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1wfnD1K7M0dwZRuzfVr7O3pbDSpNz9si0/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,f2970a931f0715191386e5174649bcc0e1e8fa65,Metaphysics & Philosophy; Science & Physics
1zWyn2ypKn6-WlwWsSxRi5gnmbGfkazMX,Knowledge Lecture 4.pdf,1luiewMefHuC14_LNeqSLTwJ1biibL8dh,Metaphysics/Knowledge Lecture/Knowledge Lecture 4.pdf,file,application/pdf,58469,2020-12-10T12:57:03.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1zWyn2ypKn6-WlwWsSxRi5gnmbGfkazMX/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c328bcd80925e174d0436e9579d7118feff74ebb,Metaphysics & Philosophy; Science & Physics
1zBotvnmoyQJBbZgEEaGAIEgtW9ARgJHA,Knowledge Lecture 3.pdf,1luiewMefHuC14_LNeqSLTwJ1biibL8dh,Metaphysics/Knowledge Lecture/Knowledge Lecture 3.pdf,file,application/pdf,58469,2020-12-10T12:57:00.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1zBotvnmoyQJBbZgEEaGAIEgtW9ARgJHA/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,69e17b97bf2740e827db33277033bff81ba9c319,Metaphysics & Philosophy; Science & Physics
1eduUX_tcq5eywXZpziivNF5vzS2nnYye,Knowledge Lecture 2.pdf,1luiewMefHuC14_LNeqSLTwJ1biibL8dh,Metaphysics/Knowledge Lecture/Knowledge Lecture 2.pdf,file,application/pdf,58469,2020-12-10T12:56:57.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1eduUX_tcq5eywXZpziivNF5vzS2nnYye/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,9dd857118a8ec7b431540f87e0c4c32806084e51,Metaphysics & Philosophy; Science & Physics
1SxDeiBTqNus8ysdOgXfLxsdITg9ROMlw,Knowledge Lecture 1.pdf,1luiewMefHuC14_LNeqSLTwJ1biibL8dh,Metaphysics/Knowledge Lecture/Knowledge Lecture 1.pdf,file,application/pdf,58469,2020-12-10T12:56:49.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1SxDeiBTqNus8ysdOgXfLxsdITg9ROMlw/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,6c7463eda627d99f9877a43179eade75eeb4c152,Metaphysics & Philosophy; Science & Physics
14FqwMl-DpK9FGBJ9yHsJLAwSpYTBpQJW,Encyclopedia of Occultism and Parapsychology,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Encyclopedia of Occultism and Parapsychology,folder,application/vnd.google-apps.folder,,2020-12-10T13:43:33.089Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,unknown,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/drive/folders/14FqwMl-DpK9FGBJ9yHsJLAwSpYTBpQJW,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,aca8d53c11ad4140f2d47a23422bad76e6c6c89f,Western Occultism & Magick; Consciousness & Mind; Metaphysics & Philosophy; Science & Physics
16j8otaym-elAbmZj3ftRzL8jKYasZ8DH,Encyclopedia of Occultism and Parapsychology - Vol. II.pdf,14FqwMl-DpK9FGBJ9yHsJLAwSpYTBpQJW,Metaphysics/Encyclopedia of Occultism and Parapsychology/Encyclopedia of Occultism and Parapsychology - Vol. II.pdf,file,application/pdf,9036199,2020-12-10T13:35:07.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/16j8otaym-elAbmZj3ftRzL8jKYasZ8DH/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,444efb7ddc4e9c2d98565a6e152d7aec34e8c989,Western Occultism & Magick; Consciousness & Mind; Metaphysics & Philosophy; Science & Physics
1tBFppMQzN7ZBo-pS6f99_VXMc1ZFJNAe,Encyclopedia of Occultism and Parapsychology - Vol. I.pdf,14FqwMl-DpK9FGBJ9yHsJLAwSpYTBpQJW,Metaphysics/Encyclopedia of Occultism and Parapsychology/Encyclopedia of Occultism and Parapsychology - Vol. I.pdf,file,application/pdf,8775635,2020-12-10T13:35:02.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1tBFppMQzN7ZBo-pS6f99_VXMc1ZFJNAe/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c92d9e71fa6c0ee6992b99c3c418b9b2d2c45c32,Western Occultism & Magick; Consciousness & Mind; Metaphysics & Philosophy; Science & Physics
1Ji60F-KMKjHC3bnI44BwwdfXHSLnRQxT,Theosophy - An Introduction to the Spiritual Processes in Human Life.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Theosophy - An Introduction to the Spiritual Processes in Human Life.pdf,file,application/pdf,676057,2020-12-10T13:38:45.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,philosophy,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1Ji60F-KMKjHC3bnI44BwwdfXHSLnRQxT/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b3534b80ab80721f77ca55e4699f8ad4a9454126,Theosophy; Mysticism & Spirituality; Metaphysics & Philosophy; Science & Physics
1PEYbcqqw8qGWhf0YSQOXyN96YZOnDmBL,Ancient Pagan and Modern Christian Symbolism Exposed and Explained.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Ancient Pagan and Modern Christian Symbolism Exposed and Explained.pdf,file,application/pdf,2656094,2020-12-10T13:38:33.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,art / visual culture,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1PEYbcqqw8qGWhf0YSQOXyN96YZOnDmBL/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c04f74714d5418f476209985a3809403fc218eab,Christianity & Biblical Traditions; Metaphysics & Philosophy; Science & Physics; Ancient Civilisations
1r0fchOPH69wHL_E6vZAF61gOksV5S2kE,Intuitive Thinking as a Spiritual Path - A Philosophy of Freedom.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Intuitive Thinking as a Spiritual Path - A Philosophy of Freedom.pdf,file,application/pdf,840231,2020-12-10T13:38:09.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,philosophy,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1r0fchOPH69wHL_E6vZAF61gOksV5S2kE/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,f1c589eeec721083ea00b41a9d93d2a665d2d2c4,Mysticism & Spirituality; Metaphysics & Philosophy; Science & Physics; Law & Political Thought
1grhGa3h4qRYLoMtChoXYJKvhs8-1hQV-,"Lectures and Addresses to Children, Parents, and Teachers.pdf",12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,"Metaphysics/Lectures and Addresses to Children, Parents, and Teachers.pdf",file,application/pdf,633759,2020-12-10T13:36:10.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1grhGa3h4qRYLoMtChoXYJKvhs8-1hQV-/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,2918b9521580adf4c67b6d834615e4e3e552734b,Metaphysics & Philosophy; Science & Physics
1t-95F7gamCKeH9KabbThaMhL9uW-uvV4,From Existence to Life - The Study of Self-Consciousness.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/From Existence to Life - The Study of Self-Consciousness.pdf,file,application/pdf,58469,2020-12-10T13:35:09.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,consciousness,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1t-95F7gamCKeH9KabbThaMhL9uW-uvV4/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b230088ba9a760958d03989619bb8ee35750028e,Consciousness & Mind; Metaphysics & Philosophy; Science & Physics
1hJIgbCHJ9nT6ZD8LZUzmcjTNhfwrrgRr,How to Know Higher Worlds - A Modern Path of Initiation.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/How to Know Higher Worlds - A Modern Path of Initiation.pdf,file,application/pdf,732691,2020-12-10T13:35:01.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1hJIgbCHJ9nT6ZD8LZUzmcjTNhfwrrgRr/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,6c65bcf56fb03abc2bace997f15dcd39d02b32cb,Metaphysics & Philosophy; Science & Physics
1S1ThYMYxKx2PBm-vBl9B0FmlmCIIDsBo,The Teachings of Don Juan - A Yaqui Way of Knowledge.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/The Teachings of Don Juan - A Yaqui Way of Knowledge.pdf,file,application/pdf,1127553,2020-12-10T13:33:40.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1S1ThYMYxKx2PBm-vBl9B0FmlmCIIDsBo/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b84bd371e4e77bf56500a8af65bc0b562ba702d4,Metaphysics & Philosophy; Science & Physics
1T3VAOpBi1ASyQXC_J2tvcdFDc-l6QrFZ,The Life After Death - And How Theosophy Unveils It.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/The Life After Death - And How Theosophy Unveils It.pdf,file,application/pdf,4309597,2020-12-10T13:33:39.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1T3VAOpBi1ASyQXC_J2tvcdFDc-l6QrFZ/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,9178604cd3c98f3423d106994b499c136926ecf4,Theosophy; Metaphysics & Philosophy; Science & Physics
1tnXi25pflI6bgr5JK-wDu7H_8knyru7I,The Genius of Language - Observations for Teachers.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/The Genius of Language - Observations for Teachers.pdf,file,application/pdf,4019717,2020-12-10T13:33:36.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1tnXi25pflI6bgr5JK-wDu7H_8knyru7I/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,94c9359a39263b0004bf2aeda0201a68998280db,Metaphysics & Philosophy; Science & Physics; Language & Etymology
1eVYn5-2LRf4Z0yXIyDy_vvtQe3SU7bk6,Choice Aphorisms from the Seven Segments of Cardan.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Choice Aphorisms from the Seven Segments of Cardan.pdf,file,application/pdf,58469,2020-12-10T13:33:27.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1eVYn5-2LRf4Z0yXIyDy_vvtQe3SU7bk6/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,8763f386e60e8b10e5ea56e724e82bfa2a01850c,Metaphysics & Philosophy; Science & Physics
1JTU0jZUPkHhIrmTbHn09WBAp_ypWnnWM,"Fasting, Hydropathy, and Exercise - Natures Cures.pdf",12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,"Metaphysics/Fasting, Hydropathy, and Exercise - Natures Cures.pdf",file,application/pdf,58469,2020-12-10T13:33:00.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1JTU0jZUPkHhIrmTbHn09WBAp_ypWnnWM/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,5aa0c5b3d797c03acf94ecc051097cc0363e66cd,Metaphysics & Philosophy; Science & Physics
1rn0oAjYncc1iTrWeYQaRTVcDBBAW11Fd,Melchizedek - The Secret Doctrine of the Bible.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Melchizedek - The Secret Doctrine of the Bible.pdf,file,application/pdf,58469,2020-12-10T13:32:36.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1rn0oAjYncc1iTrWeYQaRTVcDBBAW11Fd/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,2c1b2f9a9735d0089430bd100ad5bbc7cbbe7e71,Christianity & Biblical Traditions; Metaphysics & Philosophy; Science & Physics
1-lXVrWxcbkBOMxyZfGsIJ3ZARI6ZPZQT,Bechamp or Pasteur - The Germ Theory Exploded.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Bechamp or Pasteur - The Germ Theory Exploded.pdf,file,application/pdf,1398333,2020-12-10T13:32:19.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1-lXVrWxcbkBOMxyZfGsIJ3ZARI6ZPZQT/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,0d03a899475184050e71bde5d1cf2b173f4dc74d,Metaphysics & Philosophy; Science & Physics
19bGRw34xRZiLgBSkG_uL3BLiGfZ21JAO,The Etheric Double - The Health Aura of Man.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/The Etheric Double - The Health Aura of Man.pdf,file,application/pdf,763323,2020-12-10T13:32:02.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/19bGRw34xRZiLgBSkG_uL3BLiGfZ21JAO/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,4c138d8c5ae09a097f47895b8d803864dbb2f22c,Metaphysics & Philosophy; Science & Physics; Astral & Esoteric Cosmology
1sxeDBq-4ytQyNAEiGd8J2W4tV-aujXUU,Cosmic Memory - Prehistory of Earth and Man.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Cosmic Memory - Prehistory of Earth and Man.pdf,file,application/pdf,287194,2020-12-10T13:31:49.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,cultural memory,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1sxeDBq-4ytQyNAEiGd8J2W4tV-aujXUU/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,983dcb378e52481e85db9b310761fa564d3a78d5,Metaphysics & Philosophy; Science & Physics; Astral & Esoteric Cosmology; History & Cultural Memory
1P5Mf-f_mAuWFMWAUIuOnU4cdU9Ptei8B,A Depth of Beginning - Notes on Kabbalah.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/A Depth of Beginning - Notes on Kabbalah.pdf,file,application/pdf,1918243,2020-12-10T13:30:43.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1P5Mf-f_mAuWFMWAUIuOnU4cdU9Ptei8B/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,2fa2e2492ef5fb5e5a6a2959bc3592568b50556c,Kabbalah; Metaphysics & Philosophy; Science & Physics
1r9dEnt-NfwkNnSb1Y6Drnr-jvf1-2wtT,The Fundamentals of Meditation Practice.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/The Fundamentals of Meditation Practice.pdf,file,application/pdf,624093,2020-12-10T13:30:01.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1r9dEnt-NfwkNnSb1Y6Drnr-jvf1-2wtT/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,6873d2de63496fec34317e90da9072640417baab,Metaphysics & Philosophy; Science & Physics
1rUuit9V8AT3DbCH49NCPV0pucujrjJHd,Groundwork for the Metaphysic of Morals.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Groundwork for the Metaphysic of Morals.pdf,file,application/pdf,58469,2020-12-10T13:29:53.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1rUuit9V8AT3DbCH49NCPV0pucujrjJHd/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,9f3009382c3a136c3f7ebba2643e1b8e06b9e173,Metaphysics & Philosophy; Science & Physics
1Ihh1W7xttJ6Lp6IiDzgm-KRy_2uXJWkc,The Creative Process in the Individual.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/The Creative Process in the Individual.pdf,file,application/pdf,1564410,2020-12-10T13:26:58.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1Ihh1W7xttJ6Lp6IiDzgm-KRy_2uXJWkc/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,b03e3fd41535fd00da873905989553ecf0ec6867,Metaphysics & Philosophy; Science & Physics
1yaoxgRPHuUStknqUjUhefVA2MyPVYeOY,Charaka Samhita - Handbook on Ayurveda .pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Charaka Samhita - Handbook on Ayurveda .pdf,file,application/pdf,58469,2020-12-10T13:26:37.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1yaoxgRPHuUStknqUjUhefVA2MyPVYeOY/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,1d908a5443252382ea14af18c1a838608ec7fb1c,"Hinduism, Yoga & Tantra; Metaphysics & Philosophy; Science & Physics"
12t2oCV3bWpBWgPcBpvuKXe4aC-xgUCwl,Education as a Force for Social Change.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Education as a Force for Social Change.pdf,file,application/pdf,1272024,2020-12-10T13:26:34.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/12t2oCV3bWpBWgPcBpvuKXe4aC-xgUCwl/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,730106222943590b42f712be3e052a12b314606b,Metaphysics & Philosophy; Science & Physics
1fMcWyALdZ_uf6XJso0WughVEARYpEMUA,The Controlled Remote Viewing Manual.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/The Controlled Remote Viewing Manual.pdf,file,application/pdf,290912,2020-12-10T13:25:11.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1fMcWyALdZ_uf6XJso0WughVEARYpEMUA/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,d0c19d00eba6c8166fa9c40a4103dd2bcc733b41,Metaphysics & Philosophy; Science & Physics
1dtSup7BGzC0SVtJrPIEkH5IPRitRKl6Z,Hole's Human Anatomy and Physiology.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Hole's Human Anatomy and Physiology.pdf,file,application/pdf,183615494,2020-12-10T13:24:53.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1dtSup7BGzC0SVtJrPIEkH5IPRitRKl6Z/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,2513568183b259f1b7c1614f3818d24d08962e2d,Metaphysics & Philosophy; Science & Physics
1-RKkZErta6hiDBuIpGLW3GPH0rL7DNi0,The Origin of All Religious Worship.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/The Origin of All Religious Worship.pdf,file,application/pdf,929217,2020-12-10T13:23:54.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,unknown,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1-RKkZErta6hiDBuIpGLW3GPH0rL7DNi0/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,ed726ab9b0b1a4d84e67c10607720069e9fbdd4c,Metaphysics & Philosophy; Science & Physics
1Qspmr5JznZenP1j0TH-SXlvvZgDPWZ3R,The Foundations of Human Experience.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/The Foundations of Human Experience.pdf,file,application/pdf,1303867,2020-12-10T13:23:51.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,consciousness,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1Qspmr5JznZenP1j0TH-SXlvvZgDPWZ3R/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,4ce37d65ba32f26bc509f0643019354f02d8ced2,Metaphysics & Philosophy; Science & Physics
1lPC7ONpFvrzZRnsfzAR1DN_6VajCpPuh,Illuminati Formula for Mind Control.pdf,12ltBOhZW8OUr7a8sYXWShFdetX1yS9JW,Metaphysics/Illuminati Formula for Mind Control.pdf,file,application/pdf,2440975,2020-12-10T13:23:41.000Z,blackswanreprise,blackswanreprise,unknown,INDEX_ONLY,article,consciousness,https://drive.google.com/drive/folders/1TPFgWXNA1FfL0SzJh9Y0bBoLd0eb1ffQ,https://drive.google.com/file/d/1lPC7ONpFvrzZRnsfzAR1DN_6VajCpPuh/view?usp=drivesdk,metadata_only,Google Drive item discovered via authenticated traversal. Licence value defaulted to unknown unless explicit metadata stated otherwise.,c8b934ffe1c01d2a0395020b64b005fcfe33c791,Consciousness & Mind; Metaphysics & Philosophy; Science & Physics; Secret Societies & Conspiracy Literature
